,AN1,AN2,AND,ANd,Rc1,Rc2,RcD,Rcd,Vmc,Rm1,Rm2,RmD,Rmd,Vmm,AW1,AW2,AWD,AWd,D1,D2,DD,Dd,Eea1,Eea2,EeaD,Eead,XM1,XM2,XMD,XMd,XP1,XP2,XPD,XPd,Gp1,Gp2,GpD,Gpd,Hf1,Hf2,HfD,Hfd,I11,I12,I1D,I1d,I21,I22,I2D,I2d,LP1,LP2,LPD,LPd,Tm1,Tm2,TmD,Tmd,P1,P2,PD,Pd,Cp1,Cp2,CpD,Cpd,K1,K2,KD,Kd,VEC1,VEC2,VECD,VECd,Tb1,Tb2,TbD,Tbd,sVEC1,pVEC1,dVEC1,fs,fp,fd,W1,W2,WD,Wd,Hmix,Smix/R,Smix/kb,PHSmis,PHSmix,PHSS,Phase
610,23.04,17.4897,8.1706,0.3546,0.1237,0.1195,0.02,0.1619,0.0085,0.1171,0.1143,0.016,0.1368,0.0071,49.5207,36.6408,18.5112,0.3738,6.5911,4.8769,2.5052,0.3801,0.3708,0.1994,0.3748,1.0107,1.833,1.7942,0.2959,0.1614,1.9547,1.9298,0.2388,0.1222,9.42,8.7389,2.8746,0.3052,24.0688,4.2186,31.9361,1.3269,8.5095,8.3499,1.2686,0.1491,17.5778,17.2173,2.8282,0.1609,256.6048,14.9445,647.7626,2.5244,1895.184,1215.8815,851.0378,0.4491,3.69,3.4783,0.7442,0.2017,22.9671,20.4379,5.2068,0.2267,75.6242,1.9172,33.9913,0.4495,7.02,6.5182,1.5873,0.2261,3053.35,2076.4705,1057.0211,0.3462,1.95,0.58,4.49,0.2778,0.0826,0.6396,4.7215,4.7133,0.1984,0.042,-33.9408,0.9895,0.3897,-33.5856,-13.2277,-13.0893,0
611,23.21,13.7236,12.7838,0.5508,0.1241,0.1188,0.0239,0.1928,0.0089,0.1169,0.1127,0.0209,0.1789,0.0073,50.769,29.634,30.736,0.6054,6.8943,5.1608,3.1689,0.4596,0.2054,0.1777,0.1212,0.5901,1.6944,1.6915,0.0668,0.0394,1.8738,1.8567,0.1654,0.0883,8.89,8.2019,2.3618,0.2657,22.384,16.6568,15.2307,0.6804,7.9382,7.9203,0.3441,0.0433,18.085,17.4281,3.824,0.2114,29.912,14.8886,31.6785,1.0591,1985.67,1938.0534,373.7759,0.1882,3.65,3.3223,0.9526,0.261,22.0351,19.6482,5.8214,0.2642,69.42,52.5147,29.8239,0.4296,6.69,5.6075,2.1573,0.3225,3466.8,3384.352,616.9599,0.178,2.0,0.22,4.47,0.299,0.0329,0.6682,4.6225,4.5993,0.2717,0.0588,-18.612,0.78,0.6659,-14.5178,-12.3944,-9.6679,0
612,22.9,18.5664,6.36,0.2777,0.1247,0.1221,0.0155,0.1243,0.0085,0.1185,0.1166,0.0127,0.1074,0.0072,48.9703,39.2562,13.9892,0.2857,6.6848,5.1326,2.2991,0.3439,0.299,0.182,0.3313,1.1081,1.7839,1.7599,0.2326,0.1304,1.9053,1.8924,0.173,0.0908,9.32,8.8111,2.5841,0.2773,19.1722,4.7352,22.5375,1.1755,8.3189,8.227,0.9765,0.1174,17.2369,16.9701,2.4663,0.1431,216.6977,14.1838,598.1035,2.7601,1760.05,1255.3857,628.0903,0.3569,3.71,3.5608,0.6049,0.163,23.5892,21.982,4.193,0.1777,74.0615,2.2864,30.7917,0.4158,7.22,6.6852,1.5529,0.2151,2977.45,2173.208,863.9063,0.2901,2.0,0.48,4.74,0.277,0.0665,0.6565,4.719,4.7146,0.1483,0.0314,-26.0948,0.7792,0.2401,-20.3327,-6.2645,-4.8812,0
613,45.834,34.8648,16.8411,0.3674,0.1808,0.1711,0.0383,0.2118,0.0279,0.1704,0.1658,0.026,0.1523,0.0221,109.5109,77.7105,43.9106,0.401,6.2172,5.5398,1.7377,0.2795,0.6561,0.5887,0.2635,0.4016,1.4234,1.4006,0.1988,0.1397,1.3187,1.2518,0.3292,0.2496,5.73,3.9252,4.0459,0.7061,8.5092,7.4352,3.7147,0.4365,6.0269,5.9364,0.8086,0.1342,13.6207,12.7703,3.7646,0.2764,105.3515,34.2268,63.0588,0.5986,1224.6365,1197.673,193.2935,0.1578,5.228,4.894,1.1593,0.2218,26.3771,26.3232,1.163,0.0441,86.6838,19.1578,126.1457,1.4552,4.41,3.4649,2.9383,0.6663,3475.828,3425.9465,393.2015,0.1131,1.906,0.132,2.372,0.4322,0.0299,0.5379,3.791,3.7071,0.6134,0.1618,-26.9163,0.9741,0.4829,-26.2182,-12.9971,-12.66,0
614,45.71,34.4628,17.0243,0.3724,0.1807,0.1709,0.0384,0.2123,0.0279,0.1705,0.166,0.0258,0.1511,0.0221,109.2378,76.7243,44.3145,0.4057,6.1674,5.4771,1.7485,0.2835,0.65,0.5846,0.2597,0.3996,1.4197,1.3977,0.1954,0.1377,1.3163,1.2506,0.326,0.2477,5.75,3.9275,4.0752,0.7087,8.4734,7.4239,3.6654,0.4326,6.0133,5.9261,0.7948,0.1322,13.6174,12.7691,3.7588,0.276,105.3926,34.4887,62.9991,0.5978,1219.7606,1192.9445,192.1765,0.1576,5.22,4.878,1.1712,0.2244,26.3687,26.3138,1.1726,0.0445,86.613,19.1652,125.2927,1.4466,4.35,3.4422,2.8892,0.6642,3474.08,3423.6138,395.4316,0.1138,1.91,0.14,2.3,0.4391,0.0322,0.5287,3.7851,3.7032,0.6056,0.16,-27.2504,0.9709,0.4751,-26.4584,-12.9473,-12.571,0
615,25.8,17.8924,17.0693,0.6616,0.1491,0.1443,0.0299,0.2003,0.0157,0.155,0.1516,0.0225,0.1452,0.0166,57.5425,36.8691,43.3232,0.7529,4.77,2.8282,3.1762,0.6659,0.2571,-1.5947,0.6899,2.6835,1.645,1.624,0.175,0.1064,1.448,1.3878,0.3127,0.2159,4.6,2.8846,3.5553,0.7729,10.958,9.4993,4.3883,0.4005,7.2304,7.1163,0.8267,0.1143,15.1801,14.738,2.4672,0.1625,135.3315,31.6619,84.2465,0.6225,1218.65,1132.7038,348.8083,0.2862,3.9,3.6364,1.1358,0.2912,25.6775,25.6475,0.8851,0.0345,107.91,46.8877,55.0257,0.5099,4.6,2.8846,3.5553,0.7729,2384.85,1943.7414,1039.3763,0.4358,2.0,0.0,2.6,0.4348,0.0,0.5652,4.055,3.9419,0.7236,0.1784,-11.68,1.0297,0.4389,-12.0263,-5.1265,-5.2785,0
616,19.0,15.3153,9.8944,0.5208,0.1431,0.1416,0.0164,0.1147,0.0128,0.1546,0.1529,0.0155,0.1002,0.0159,40.667,31.466,23.2796,0.5724,3.727,2.3515,2.9463,0.7905,-0.0121,-0.8191,0.6609,54.6216,1.6965,1.6841,0.143,0.0843,1.436,1.4011,0.2456,0.1711,4.4,2.6269,3.9421,0.8959,9.9362,9.66,1.767,0.1778,7.6065,7.5582,0.5972,0.0785,15.9527,15.6135,2.4293,0.1523,143.5857,43.1963,84.5011,0.5885,1086.1505,1021.2664,301.0036,0.2771,3.45,3.3426,0.669,0.1939,24.9754,24.9633,0.5612,0.0225,189.12,91.6556,113.6425,0.6009,4.4,2.6269,3.9421,0.8959,1873.0,1619.5523,824.3396,0.4401,1.8,0.0,2.6,0.4091,0.0,0.5909,3.844,3.7874,0.484,0.1259,-5.98,0.9819,0.2091,-5.872,-1.2507,-1.2281,0
617,21.75,15.557,16.7239,0.7689,0.1439,0.1424,0.0165,0.1147,0.013,0.1537,0.1519,0.0157,0.1022,0.0157,48.1778,31.9653,42.3391,0.8788,4.251,2.4223,3.4222,0.805,0.0828,-0.8874,0.7004,8.4584,1.684,1.6726,0.1323,0.0786,1.4495,1.4103,0.2612,0.1802,4.35,2.6243,3.8506,0.8852,10.3026,10.0053,1.8518,0.1797,7.5036,7.464,0.495,0.066,16.0277,15.6214,2.6384,0.1646,142.3447,38.7262,86.1282,0.6051,1112.905,1057.1925,277.4685,0.2493,3.55,3.3803,0.9206,0.2593,24.9899,24.9692,0.7428,0.0297,203.27,91.2163,121.3516,0.597,4.35,2.6243,3.8506,0.8852,1894.15,1671.0529,724.8621,0.3827,1.75,0.0,2.6,0.4023,0.0,0.5977,3.844,3.7697,0.5425,0.1411,-5.71,0.8568,0.2175,-4.8926,-1.2418,-1.064,0
618,21.05,15.5149,14.8576,0.7058,0.1447,0.1428,0.0191,0.1322,0.0134,0.1524,0.1509,0.0143,0.0935,0.0152,46.1088,31.8767,36.7151,0.7963,4.072,2.4054,3.2204,0.7909,0.2406,-0.7296,0.8917,3.7062,1.704,1.6994,0.0903,0.053,1.4405,1.3977,0.27,0.1874,4.35,2.6243,3.8506,0.8852,9.7966,9.4557,1.9528,0.1993,7.4539,7.3817,0.6439,0.0864,15.924,15.4253,2.8162,0.1769,150.2297,40.0994,82.0052,0.5459,1069.205,1035.9168,199.6977,0.1868,3.55,3.3803,0.9206,0.2593,25.0199,24.9943,0.8303,0.0332,203.3,92.1598,121.3053,0.5967,4.35,2.6243,3.8506,0.8852,1929.55,1680.9784,783.9086,0.4063,1.75,0.0,2.6,0.4023,0.0,0.5977,3.864,3.8016,0.51,0.132,-5.71,0.8568,0.1821,-4.8926,-1.0399,-0.8911,0
619,20.95,15.5081,14.5961,0.6967,0.1449,0.1429,0.0197,0.1361,0.0135,0.1525,0.151,0.0143,0.094,0.0152,45.7758,31.86,35.828,0.7827,4.048,2.4025,3.1993,0.7903,0.1452,-0.7583,0.7466,5.1418,1.685,1.6741,0.1299,0.0771,1.4395,1.3961,0.2711,0.1883,4.35,2.6243,3.8506,0.8852,9.7716,9.4105,1.9879,0.2034,7.4484,7.3718,0.6603,0.0887,15.9033,15.3822,2.8545,0.1795,143.3554,39.0591,85.2448,0.5946,1060.305,1029.8581,191.1404,0.1803,3.55,3.3803,0.9206,0.2593,24.9948,24.9734,0.7573,0.0303,202.9,78.1854,121.9257,0.6009,4.35,2.6243,3.8506,0.8852,1974.15,1690.9635,871.1286,0.4413,1.75,0.0,2.6,0.4023,0.0,0.5977,3.824,3.7338,0.5794,0.1515,-5.71,0.8568,0.184,-4.8926,-1.0509,-0.9004,0
620,29.85,28.285,7.0942,0.2377,0.1398,0.1368,0.0214,0.153,0.0123,0.1356,0.1341,0.015,0.1103,0.0108,64.7061,60.4371,18.0115,0.2784,7.602,6.94,1.8205,0.2395,0.8571,0.3245,0.4347,0.5072,1.7005,1.6838,0.1636,0.0962,1.7442,1.7088,0.2336,0.1339,8.07,6.6194,3.1153,0.386,17.6662,16.6702,5.3121,0.3007,7.314,7.2854,0.4499,0.0615,16.3241,15.9881,2.2636,0.1387,26.1371,15.6404,19.6857,0.7532,1823.3779,1706.8579,318.8038,0.1748,4.21,4.1638,0.4538,0.1078,25.6492,25.6041,0.9789,0.0382,67.445,44.5551,33.5678,0.4977,7.57,6.25,2.9198,0.3857,3552.95,3466.2898,611.7656,0.1722,1.97,0.1,5.5,0.2602,0.0132,0.7266,4.728,4.6674,0.5208,0.1101,-40.482,1.1944,0.2533,-48.351,-10.2546,-12.2479,0
621,30.54,29.117,7.2325,0.2368,0.1407,0.1377,0.0214,0.1524,0.0125,0.1371,0.1354,0.0156,0.114,0.0112,66.4681,62.4671,18.7098,0.2815,7.6392,7.1758,1.6632,0.2177,0.837,0.3203,0.4353,0.52,1.6929,1.6763,0.1631,0.0964,1.7373,1.6987,0.2439,0.1404,8.04,6.5543,3.1493,0.3917,16.5107,15.8539,2.2909,0.1388,7.2941,7.2667,0.4389,0.0602,16.2557,15.9055,2.3138,0.1423,27.648,15.944,20.8992,0.7559,1781.0765,1621.2619,333.5459,0.1873,4.25,4.2105,0.433,0.1019,25.8185,25.8087,0.505,0.0196,64.887,42.7858,32.3246,0.4982,7.54,6.192,2.951,0.3914,3529.64,3445.6119,597.3559,0.1692,2.0,0.1,5.44,0.2653,0.0133,0.7215,4.712,4.6494,0.5301,0.1125,-39.208,1.0762,0.2704,-42.1953,-10.6017,-11.4094,0
622,33.2,32.067,6.3687,0.1918,0.14,0.1374,0.0196,0.14,0.0122,0.1319,0.1313,0.009,0.068,0.0098,72.3784,68.8324,16.7607,0.2316,8.768,8.765,0.1617,0.0184,1.061,1.0474,0.1176,0.1108,1.736,1.7298,0.1029,0.0593,1.786,1.7726,0.1519,0.085,8.0,7.1429,2.4495,0.3062,21.042,20.2036,4.3748,0.2079,7.2876,7.2614,0.4316,0.0592,16.6223,16.396,1.8939,0.1139,13.7982,12.9128,3.6806,0.2667,2136.95,2029.8852,500.6757,0.2343,4.4,4.3478,0.4899,0.1113,25.482,25.4614,0.7201,0.0283,75.9,71.1035,18.1262,0.2388,8.0,7.1429,2.4495,0.3062,3918.55,3730.7643,897.0031,0.2289,1.6,0.0,6.4,0.2,0.0,0.8,4.77,4.7227,0.4654,0.0976,-28.8,0.673,0.0961,-19.3827,-2.7682,-1.8631,0
623,31.67,29.7885,6.9052,0.218,0.141,0.1374,0.0235,0.1668,0.0127,0.1366,0.1349,0.0158,0.1156,0.0111,68.9284,63.7011,17.712,0.257,7.9625,7.4368,1.5008,0.1885,0.9086,0.745,0.3316,0.365,1.6949,1.6785,0.1613,0.0952,1.7139,1.6709,0.257,0.15,8.09,6.7532,2.9227,0.3613,17.6683,17.288,2.7237,0.1542,7.2305,7.1897,0.5286,0.0731,16.5228,16.1642,2.3176,0.1403,21.6838,14.5501,15.9273,0.7345,1879.9028,1808.8013,346.6203,0.1844,4.31,4.2403,0.5421,0.1258,25.6935,25.6819,0.539,0.021,74.922,48.7031,44.6962,0.5966,7.69,6.3158,2.9076,0.3781,3717.44,3577.392,765.0256,0.2058,1.93,0.04,5.72,0.251,0.0052,0.7438,4.7231,4.6585,0.5367,0.1136,-42.6072,0.9729,0.2783,-41.4506,-11.8596,-11.5377,0
624,25.98,25.1769,5.3628,0.2064,0.145,0.1434,0.0153,0.1054,0.0132,0.1375,0.1367,0.0105,0.0766,0.0111,56.6335,54.6756,13.0368,0.2302,6.6732,5.9644,2.1854,0.3275,0.6404,0.143,0.5652,0.8826,1.6475,1.626,0.1884,0.1143,1.7233,1.7038,0.1836,0.1065,7.44,5.84,3.4995,0.4704,14.7324,14.3394,2.0168,0.1369,7.2526,7.2273,0.4297,0.0592,16.4454,15.8963,3.0657,0.1864,33.2779,19.6062,20.8191,0.6256,1679.4363,1563.8332,330.2825,0.1967,4.03,4.0241,0.1706,0.0423,25.0747,25.0591,0.6341,0.0253,154.873,38.8601,170.5213,1.101,7.14,5.6628,3.3497,0.4691,3251.5,3217.241,328.6234,0.1011,1.68,0.06,5.4,0.2353,0.0084,0.7563,4.457,4.4236,0.3937,0.0883,-16.5552,1.101,0.122,-18.2266,-2.0201,-2.224,0
625,25.35,23.6833,5.9083,0.2331,0.1434,0.141,0.0176,0.123,0.0129,0.1366,0.1353,0.0124,0.091,0.0109,54.9602,51.0937,14.1104,0.2567,6.4689,5.642,2.2624,0.3497,0.6268,0.1423,0.5597,0.8929,1.646,1.6247,0.1877,0.114,1.7256,1.7055,0.1863,0.108,7.43,5.8301,3.5334,0.4756,16.2517,15.0855,6.3507,0.3908,7.2591,7.2321,0.4453,0.0613,16.2239,15.731,2.9326,0.1808,34.5123,20.0645,21.2705,0.6163,1729.2719,1614.8198,314.4623,0.1818,3.99,3.9578,0.2998,0.0751,24.9948,24.7767,1.7181,0.0687,118.146,37.1308,144.8942,1.2264,6.83,5.464,3.2313,0.4731,3310.8,3281.0517,307.7373,0.0929,1.8,0.11,4.92,0.2635,0.0161,0.7204,4.501,4.4597,0.4395,0.0976,-25.9576,1.2405,0.1723,-32.1993,-4.4725,-5.548,0
626,31.935,24.5892,14.5068,0.4543,0.1529,0.1514,0.0158,0.103,0.0155,0.1619,0.1583,0.0249,0.1539,0.0191,70.7759,51.3061,35.519,0.5019,6.2817,2.9373,4.3419,0.6912,0.6437,0.0812,0.7167,1.1135,1.6503,1.6158,0.227,0.1376,1.5467,1.4195,0.4217,0.2727,6.851,3.5778,4.4863,0.6548,10.2261,10.0067,1.5063,0.1473,7.1492,7.0766,0.691,0.0966,17.4343,16.2781,4.299,0.2466,53.5631,24.8379,65.4309,1.2216,1159.6021,1145.5537,121.91,0.1051,4.308,4.1713,0.7219,0.1676,25.3836,25.3756,0.4485,0.0177,314.499,263.7741,120.5269,0.3832,6.851,3.5778,4.4863,0.6548,2092.716,1981.8903,461.6885,0.2206,1.461,0.0,5.39,0.2133,0.0,0.7867,3.9012,3.6858,0.8636,0.2214,-20.9529,1.2048,0.4931,-25.2445,-10.3321,-12.4483,0
627,33.294,25.2015,15.0109,0.4509,0.1539,0.1526,0.0148,0.0961,0.0157,0.1633,0.1602,0.0235,0.1442,0.0194,74.1211,52.6076,36.7682,0.4961,6.3913,2.9434,4.4343,0.6938,0.6477,0.081,0.7213,1.1136,1.6483,1.6141,0.2259,0.1371,1.5481,1.4198,0.4239,0.2738,6.842,3.5726,4.487,0.6558,10.0886,9.9132,1.3139,0.1302,7.1362,7.0652,0.683,0.0957,17.5141,16.3228,4.3709,0.2496,54.059,26.3018,65.141,1.205,1150.0236,1138.0858,110.3617,0.096,4.384,4.2385,0.7379,0.1683,25.4543,25.4492,0.3578,0.0141,316.426,264.4622,122.2963,0.3865,6.842,3.5726,4.487,0.6558,2061.238,1963.9096,422.7846,0.2051,1.462,0.0,5.38,0.2137,0.0,0.7863,3.8946,3.6808,0.86,0.2208,-23.0113,0.9843,0.4327,-22.6506,-9.9562,-9.8001,0
628,21.8335,15.2488,8.0215,0.3674,0.1232,0.1199,0.0181,0.1468,0.0083,0.1173,0.1147,0.0154,0.1315,0.0071,46.7629,32.6077,17.5358,0.375,6.4867,4.9542,2.3845,0.3676,0.2971,0.1826,0.3659,1.2315,1.7182,1.7143,0.0856,0.0498,1.8631,1.8582,0.0919,0.0493,9.2965,8.7868,2.3991,0.2581,22.8746,16.8598,15.7547,0.6887,7.9736,7.9682,0.2011,0.0252,17.505,17.0686,3.2094,0.1833,26.0134,14.5739,27.0878,1.0413,1881.937,1863.7501,201.243,0.1069,3.614,3.3913,0.7443,0.206,22.4959,20.6728,5.0171,0.223,78.437,63.0217,30.0887,0.3836,6.8215,5.8975,2.0168,0.2957,3347.927,3307.1111,403.9427,0.1207,2.0,0.3465,4.475,0.2932,0.0508,0.656,4.6782,4.6761,0.0942,0.0201,-24.0784,0.7793,0.3602,-18.7639,-8.6719,-6.7579,0
629,40.04,32.8433,12.0415,0.3007,0.1341,0.1332,0.0104,0.0772,0.0103,0.1334,0.1329,0.0083,0.0621,0.0101,91.7798,71.5569,29.5244,0.3217,10.2827,7.0641,3.5851,0.3487,0.7256,0.6387,0.3233,0.4456,1.8506,1.8496,0.0444,0.024,2.1385,2.131,0.1211,0.0566,10.7,10.535,1.4799,0.1383,22.8548,19.4176,12.3433,0.5401,8.282,8.2798,0.1325,0.016,18.9168,18.8378,1.1567,0.0611,19.5018,16.9863,9.5323,0.4888,1785.9903,1778.8917,101.7508,0.057,4.63,4.4643,0.7504,0.1621,24.8969,24.6457,2.2904,0.092,97.541,81.3866,68.0468,0.6976,9.05,8.0395,2.2533,0.249,3269.94,3263.6498,142.6146,0.0436,0.37,0.33,8.35,0.0409,0.0365,0.9227,4.9633,4.962,0.0772,0.0156,-31.1409,0.6084,0.0803,-18.9473,-2.4992,-1.5206,0
630,30.626,22.5074,15.449,0.5044,0.1536,0.1522,0.015,0.0976,0.0156,0.1644,0.1615,0.0229,0.1394,0.0197,67.7543,46.6261,37.6129,0.5551,5.7257,2.6588,4.4248,0.7728,0.5177,0.0829,0.7448,1.4386,1.6365,1.6042,0.2198,0.1343,1.5013,1.3837,0.4129,0.2751,6.158,3.2154,4.487,0.7286,9.9108,9.7436,1.2961,0.1308,7.143,7.0714,0.6861,0.0961,17.0295,15.934,4.2581,0.25,68.4145,29.2815,75.4107,1.1023,1126.1364,1111.556,122.5696,0.1088,4.231,4.0626,0.7998,0.189,25.4166,25.4107,0.3898,0.0153,295.634,244.3379,124.6158,0.4215,6.158,3.2154,4.487,0.7286,1979.372,1873.022,445.927,0.2253,1.538,0.0,4.62,0.2498,0.0,0.7502,3.8211,3.6236,0.8336,0.2181,-21.8563,1.0578,0.4047,-23.1192,-8.8457,-9.3568,0
631,32.678,23.6704,15.6925,0.4802,0.1512,0.1501,0.0137,0.0904,0.0149,0.1604,0.1579,0.0213,0.1331,0.0182,72.9065,49.3694,38.1087,0.5227,6.4067,2.994,4.4177,0.6895,0.6149,0.1102,0.7575,1.2318,1.6752,1.6466,0.205,0.1224,1.5719,1.4575,0.4005,0.2548,6.842,3.5726,4.487,0.6558,10.1205,9.9544,1.2806,0.1265,7.2542,7.1935,0.6261,0.0863,17.7578,16.6947,4.1312,0.2326,66.6143,27.3602,76.3046,1.1455,1135.2396,1119.7839,125.8205,0.1108,4.307,4.1263,0.8214,0.1907,25.3726,25.3675,0.3611,0.0142,313.038,257.0794,126.0273,0.4026,6.842,3.5726,4.487,0.6558,2030.9,1916.2438,456.3227,0.2247,1.462,0.0,5.38,0.2137,0.0,0.7863,3.9678,3.7835,0.794,0.2001,-20.1709,1.0105,0.3688,-20.3825,-7.4384,-7.5164,0
632,35.373,26.6891,14.895,0.4211,0.1515,0.1505,0.0135,0.0889,0.0149,0.1592,0.1566,0.0218,0.1367,0.0179,79.341,56.1759,36.3747,0.4585,7.0812,3.3661,4.3214,0.6103,0.7461,0.1072,0.7168,0.9607,1.6876,1.6576,0.2091,0.1239,1.6197,1.4988,0.4034,0.249,7.535,4.0256,4.3794,0.5812,10.3012,10.1345,1.2687,0.1232,7.2488,7.1887,0.623,0.0859,18.252,17.133,4.1598,0.2279,52.2351,24.7219,65.7901,1.2595,1159.2467,1146.827,112.054,0.0967,4.461,4.3088,0.746,0.1672,25.4097,25.4054,0.3309,0.013,334.059,279.6619,120.7375,0.3614,7.535,4.0256,4.3794,0.5812,2113.444,2012.1223,423.871,0.2006,1.385,0.0,6.15,0.1838,0.0,0.8162,4.0432,3.8482,0.8076,0.1997,-20.5535,0.9256,0.3891,-19.0236,-7.9972,-7.402,0
633,32.14,30.3598,7.431,0.2312,0.1545,0.1509,0.0226,0.1464,0.0164,0.1452,0.1434,0.0157,0.1083,0.0133,71.0586,66.1687,18.6527,0.2625,6.9063,6.5009,1.6213,0.2348,0.6043,0.2442,0.4191,0.6935,1.5959,1.5806,0.1612,0.101,1.5713,1.5321,0.2558,0.1628,6.04,5.0251,2.8423,0.4706,16.7893,16.7556,0.7347,0.0438,7.0168,6.9886,0.4533,0.0646,14.9513,14.6262,2.3145,0.1548,35.5955,22.1391,17.8766,0.5022,1952.88,1936.5706,176.1361,0.0902,4.45,4.3956,0.4975,0.1118,25.5384,25.5322,0.3981,0.0156,45.652,30.1555,32.3342,0.7083,6.04,5.0251,2.8423,0.4706,3937.89,3819.5954,686.5625,0.1743,2.0,0.0,4.04,0.3311,0.0,0.6689,4.412,4.3528,0.531,0.1204,-39.984,1.0539,0.2439,-42.1375,-9.7529,-10.2782,0
634,18.4,13.9073,14.6642,0.797,0.1453,0.1433,0.0192,0.1325,0.0136,0.1569,0.156,0.0108,0.0691,0.0164,39.7373,28.3189,36.3117,0.9138,2.983,2.0607,2.5217,0.8453,-0.0127,-0.5372,0.793,62.439,1.674,1.672,0.0587,0.0351,1.353,1.332,0.1925,0.1422,2.9,2.2556,2.3854,0.8225,9.6242,9.168,2.6706,0.2775,7.4333,7.3628,0.6361,0.0856,14.9231,14.7083,1.6676,0.1117,179.0532,72.0568,59.1476,0.3303,1041.05,998.4469,254.7345,0.2447,3.4,3.2432,0.9165,0.2696,25.2472,25.2223,0.8169,0.0324,135.52,81.358,44.1928,0.3261,2.9,2.2556,2.3854,0.8225,1743.85,1542.8813,762.2506,0.4371,2.0,0.0,0.9,0.6897,0.0,0.3103,3.753,3.7002,0.4947,0.1318,-4.4,0.639,0.0993,-2.8117,-0.4371,-0.2793,0
635,21.8435,15.2502,8.0448,0.3683,0.1231,0.1198,0.0178,0.1446,0.0083,0.1172,0.1146,0.015,0.1284,0.007,46.7797,32.6098,17.5792,0.3758,6.5072,4.9632,2.3935,0.3678,0.302,0.183,0.3708,1.2281,1.7194,1.7157,0.0832,0.0484,1.8658,1.8626,0.0792,0.0425,9.3065,8.8256,2.379,0.2556,22.9697,16.9205,15.747,0.6856,7.9749,7.9699,0.193,0.0242,17.5164,17.0863,3.196,0.1825,25.7265,14.5034,27.0159,1.0501,1888.157,1867.4489,217.6966,0.1153,3.614,3.3913,0.7443,0.206,22.4883,20.6676,5.0134,0.2229,78.747,64.0482,29.6697,0.3768,6.8315,5.915,2.0053,0.2935,3351.277,3308.6715,416.1971,0.1242,1.99,0.3465,4.495,0.2913,0.0507,0.658,4.6802,4.6787,0.081,0.0173,-23.5992,0.7793,0.3431,-18.3905,-8.097,-6.3098,0
636,23.432,14.5946,9.8422,0.42,0.1173,0.114,0.0183,0.1559,0.0072,0.1167,0.1134,0.0174,0.1493,0.0071,49.3991,31.0867,21.1099,0.4273,7.3119,5.3127,2.7959,0.3824,0.9902,0.7214,0.3532,0.3567,1.8082,1.8066,0.054,0.0299,1.9221,1.9181,0.0834,0.0434,10.568,10.1835,1.7814,0.1686,25.6992,21.0513,13.9168,0.5415,7.7557,7.7408,0.3367,0.0434,19.2679,18.8698,2.9868,0.155,27.1681,13.8358,29.8725,1.0995,1886.294,1847.2092,301.4856,0.1598,3.608,3.3333,0.8381,0.2323,22.833,20.4135,5.8825,0.2576,79.74,62.0402,29.518,0.3702,8.168,6.4103,2.9631,0.3628,3470.974,3410.2948,506.2991,0.1459,1.96,0.288,5.92,0.24,0.0353,0.7248,5.0208,5.0088,0.2333,0.0465,-24.8617,0.8279,0.464,-20.5826,-11.5363,-9.5507,0
637,27.904,20.31,15.4005,0.5519,0.1533,0.1519,0.0152,0.0993,0.0156,0.1657,0.1629,0.0223,0.1344,0.0201,61.252,41.811,37.3237,0.6093,5.0422,2.4179,4.3098,0.8547,0.3852,0.0844,0.7443,1.9321,1.6236,1.5934,0.2131,0.1312,1.4526,1.3476,0.3961,0.2727,5.456,2.9162,4.3772,0.8023,9.7274,9.5743,1.2523,0.1287,7.147,7.0745,0.6904,0.0966,16.5257,15.5452,4.0845,0.2472,82.8174,33.0915,81.9331,0.9893,1102.0095,1086.0298,129.1928,0.1172,4.076,3.8991,0.8284,0.2032,25.3802,25.3734,0.4167,0.0164,274.384,226.7849,123.2909,0.4493,5.456,2.9162,4.3772,0.8023,1896.15,1789.1597,452.7807,0.2388,1.616,0.0,3.84,0.2962,0.0,0.7038,3.7437,3.5642,0.7998,0.2137,-20.2541,1.093,0.3759,-22.137,-7.6136,-8.3214,0
638,27.981,19.7594,15.7199,0.5618,0.1472,0.1463,0.0127,0.0865,0.0137,0.1574,0.1552,0.0196,0.1243,0.0171,61.8446,40.8924,37.8045,0.6113,5.629,2.729,4.2852,0.7613,0.4458,0.18,0.796,1.7857,1.6914,1.6704,0.1753,0.1036,1.5458,1.4548,0.3655,0.2365,6.149,3.2112,4.4863,0.7296,10.1065,9.9095,1.4503,0.1435,7.3892,7.3422,0.5462,0.0739,17.4177,16.5915,3.7168,0.2134,93.0766,29.9514,88.7673,0.9537,1105.9073,1083.6493,155.3999,0.1405,3.999,3.804,0.8769,0.2193,25.1839,25.1769,0.4206,0.0167,286.473,231.2099,128.5146,0.4486,6.149,3.2112,4.4863,0.7296,1948.818,1802.0436,537.6136,0.2759,1.539,0.0,4.61,0.2503,0.0,0.7497,3.9701,3.8291,0.7035,0.1772,-14.6956,1.2205,0.3218,-17.9367,-4.7289,-5.7718,0
